STATION,STATION_NAME,DATE,MDPR,DAPR,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN,TOBS
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170114,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170120,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170121,0.44,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170122,-9999,-9999,0,0,0,-9999,54,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170123,-9999,-9999,0.01,0,0,-9999,-9999,-9999,40
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170124,-9999,-9999,-9999,0,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170125,-9999,-9999,-9999,0,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170126,-9999,-9999,-9999,0,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170127,0.46,4,-9999,0,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170128,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170129,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170130,-9999,-9999,0,0,0,-9999,42,21,29
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170131,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170201,-9999,-9999,0.07,1,1.3,-9999,27,19,26
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170202,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170203,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170204,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170205,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170206,-9999,-9999,0,0,0,-9999,40,-9999,34
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170207,-9999,-9999,0,0,0,-9999,47,30,32
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170209,-9999,-9999,-9999,-9999,-9999,-9999,55,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170210,0.87,3,-9999,6,6,-9999,-9999,16,18
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170212,-9999,-9999,-9999,-9999,-9999,-9999,51,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170213,0.68,3,-9999,2,1.5,-9999,-9999,21,32
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170214,-9999,-9999,0,2,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170215,-9999,-9999,0,2,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170216,-9999,-9999,0.01,2,0,-9999,48,22,29
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170217,-9999,-9999,0,2,0,-9999,33,16,24
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170218,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170219,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170220,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170221,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170222,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170223,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170224,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170225,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170226,-9999,-9999,0.29,0,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170227,-9999,-9999,0,0,0,-9999,45,25,27
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170228,-9999,-9999,0,0,0,-9999,44,26,38
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170301,-9999,-9999,0,0,0,-9999,59,38,51
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170302,-9999,-9999,0.28,0,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170303,-9999,-9999,0,0,0,-9999,46,25,28
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170304,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170305,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170306,-9999,-9999,0,0,0,-9999,37,7,20
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170307,-9999,-9999,0.03,0,0,-9999,46,20,36
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170308,-9999,-9999,0.12,0,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170309,-9999,-9999,0,0,0,-9999,57,36,41
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170310,-9999,-9999,0.04,2,1.5,-9999,55,24,27
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170312,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170313,-9999,-9999,0,1,0,-9999,36,2,10
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170315,-9999,-9999,0.95,7,7,-9999,35,6,7
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170316,-9999,-9999,0.01,7,0,-9999,16,6,12
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170317,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170318,-9999,-9999,0,-9999,0,-9999,-9999,18,20
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170319,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170320,-9999,-9999,0,2,0,-9999,45,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170321,-9999,-9999,0,2,0,-9999,50,-9999,37
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170322,-9999,-9999,0,2,0,-9999,57,31,35
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170323,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170324,-9999,-9999,0,-9999,0,-9999,-9999,20,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170326,0.29,2,-9999,-9999,0,-9999,53,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170327,-9999,-9999,0.17,0,0,-9999,-9999,-9999,37
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170328,-9999,-9999,0.56,0,0,-9999,52,37,48
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170329,-9999,-9999,0.42,0,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170330,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170331,-9999,-9999,0.33,0,0,-9999,-9999,-9999,-9999
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170404,-9999,-9999,1.15,0,0,-9999,65,43,48
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170406,-9999,-9999,0.02,0,0,-9999,62,37,39
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170407,-9999,-9999,1.04,0,0,-9999,50,34,44
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170410,-9999,-9999,0,0,0,-9999,69,39,43
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170411,-9999,-9999,0,0,0,-9999,80,36,50
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170412,-9999,-9999,0,0,0,-9999,85,49,52
GHCND:USC00289187,WANAQUE RAYMOND DAM NJ US,20170413,-9999,-9999,0.05,0,0,-9999,69,43,44
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170101,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170102,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170103,-9999,-9999,0.23,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170104,-9999,-9999,0.54,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170105,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170106,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170107,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170108,-9999,-9999,0.12,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170109,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170110,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170111,-9999,-9999,0.27,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170112,-9999,-9999,0.25,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170113,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170114,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170115,-9999,-9999,0.05,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170116,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170117,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170118,-9999,-9999,0.36,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170119,-9999,-9999,0.02,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170120,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170121,-9999,-9999,0.09,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170122,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170123,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170124,-9999,-9999,0.77,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170125,-9999,-9999,0.51,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170126,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170127,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170128,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170129,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170130,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170131,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170201,-9999,-9999,0.07,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170202,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170203,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170204,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170205,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170206,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170207,-9999,-9999,0.05,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170208,-9999,-9999,0.28,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170209,-9999,-9999,0.29,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170210,-9999,-9999,0.47,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170211,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170212,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170213,-9999,-9999,0.54,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170214,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170215,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170216,-9999,-9999,0.03,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170217,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170218,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170219,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170220,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170221,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170222,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170223,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170224,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170225,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170226,-9999,-9999,0.58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170227,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170228,-9999,-9999,0.02,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170301,-9999,-9999,0.02,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170302,-9999,-9999,0.2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170303,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170310,-9999,-9999,0.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170311,-9999,-9999,0.17,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170312,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170313,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170314,-9999,-9999,0.54,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170315,-9999,-9999,2.15,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170316,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170317,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170318,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170319,-9999,-9999,0.09,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170320,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170321,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170322,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170323,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170324,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170325,-9999,-9999,0.02,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170326,-9999,-9999,0.07,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170327,-9999,-9999,0.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170328,-9999,-9999,0.89,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170329,-9999,-9999,0.59,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170330,-9999,-9999,0.02,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170331,-9999,-9999,0.32,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170401,-9999,-9999,0.77,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170402,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170403,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170404,-9999,-9999,1.13,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170405,-9999,-9999,0.13,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170406,-9999,-9999,0.02,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170407,-9999,-9999,0.87,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170408,-9999,-9999,0.03,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170409,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170410,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170411,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170412,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170413,-9999,-9999,0.07,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170414,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170415,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,20170416,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170101,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170102,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170103,-9999,-9999,0.12,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170104,-9999,-9999,0.72,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170105,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170106,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170107,-9999,-9999,0.02,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170108,-9999,-9999,0.23,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170109,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170110,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170111,-9999,-9999,0.45,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170112,-9999,-9999,0.15,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170113,-9999,-9999,0.04,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170114,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170115,-9999,-9999,0.11,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170116,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170117,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170118,-9999,-9999,0.36,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170119,-9999,-9999,0.06,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170120,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170121,-9999,-9999,0.02,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170122,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170123,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170124,-9999,-9999,0.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170125,-9999,-9999,0.76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170126,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170127,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170128,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170129,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170130,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00066655,PUTNAM LAKE CT US,20170131,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
